ID,medv
1,23.322321428571428
3,34.871428571428574
4,34.871428571428574
8,19.744444444444444
16,23.322321428571428
18,13.065999999999999
25,13.065999999999999
29,23.322321428571428
32,23.322321428571428
33,13.065999999999999
34,13.065999999999999
38,23.322321428571428
43,23.322321428571428
47,23.322321428571428
48,19.744444444444444
49,19.744444444444444
59,23.322321428571428
61,23.322321428571428
62,19.744444444444444
63,23.322321428571428
65,34.871428571428574
66,23.322321428571428
68,23.322321428571428
73,23.322321428571428
75,23.322321428571428
78,23.322321428571428
79,23.322321428571428
81,23.322321428571428
83,23.322321428571428
84,23.322321428571428
85,23.322321428571428
87,23.322321428571428
91,23.322321428571428
92,23.322321428571428
93,23.322321428571428
96,23.322321428571428
100,34.871428571428574
102,23.322321428571428
109,23.322321428571428
111,23.322321428571428
114,19.744444444444444
115,23.322321428571428
116,19.744444444444444
122,23.322321428571428
123,19.744444444444444
125,19.744444444444444
126,19.744444444444444
127,19.744444444444444
129,19.744444444444444
135,13.065999999999999
137,19.744444444444444
138,19.744444444444444
140,19.744444444444444
141,19.744444444444444
145,13.065999999999999
146,13.065999999999999
147,13.065999999999999
152,23.322321428571428
153,23.322321428571428
155,13.065999999999999
156,13.065999999999999
160,23.322321428571428
164,48.7
165,23.322321428571428
166,23.322321428571428
171,13.065999999999999
172,23.322321428571428
173,19.744444444444444
174,23.322321428571428
183,34.871428571428574
196,48.7
200,34.871428571428574
202,23.322321428571428
203,48.7
207,23.322321428571428
212,19.744444444444444
214,23.322321428571428
215,19.744444444444444
217,23.322321428571428
218,23.322321428571428
223,23.322321428571428
225,48.7
228,34.871428571428574
229,48.7
233,48.7
235,23.322321428571428
237,23.322321428571428
238,34.871428571428574
240,23.322321428571428
243,23.322321428571428
244,23.322321428571428
248,23.322321428571428
249,23.322321428571428
251,23.322321428571428
252,23.322321428571428
259,34.871428571428574
260,23.322321428571428
262,48.7
265,34.871428571428574
266,23.322321428571428
274,36.8
276,23.322321428571428
277,34.871428571428574
278,23.322321428571428
282,34.871428571428574
284,48.7
288,23.322321428571428
291,23.322321428571428
292,34.871428571428574
294,23.322321428571428
296,23.322321428571428
298,19.744444444444444
299,23.322321428571428
306,23.322321428571428
307,34.871428571428574
311,23.322321428571428
312,23.322321428571428
313,23.322321428571428
316,23.322321428571428
317,19.744444444444444
318,19.744444444444444
323,23.322321428571428
324,23.322321428571428
325,23.322321428571428
328,23.322321428571428
331,23.322321428571428
332,23.322321428571428
333,23.322321428571428
335,23.322321428571428
336,23.322321428571428
339,23.322321428571428
340,23.322321428571428
344,23.322321428571428
345,23.322321428571428
346,23.322321428571428
348,23.322321428571428
351,23.322321428571428
354,23.322321428571428
357,13.065999999999999
358,23.322321428571428
360,23.322321428571428
364,13.065999999999999
367,23.322321428571428
369,41.03333333333333
370,41.03333333333333
371,34.871428571428574
374,13.065999999999999
376,26.099999999999998
377,13.065999999999999
378,13.065999999999999
379,13.065999999999999
381,26.099999999999998
383,13.065999999999999
386,13.065999999999999
391,13.065999999999999
396,13.065999999999999
399,13.065999999999999
403,13.065999999999999
405,13.065999999999999
407,13.065999999999999
411,41.03333333333333
414,13.065999999999999
417,13.065999999999999
420,13.065999999999999
421,13.065999999999999
423,23.322321428571428
429,13.065999999999999
431,13.065999999999999
435,13.065999999999999
436,13.065999999999999
437,13.065999999999999
439,13.065999999999999
440,13.065999999999999
444,13.065999999999999
445,13.065999999999999
447,13.065999999999999
449,13.065999999999999
451,13.065999999999999
457,13.065999999999999
459,13.065999999999999
461,13.065999999999999
468,13.065999999999999
469,13.065999999999999
473,13.065999999999999
475,13.065999999999999
477,13.065999999999999
479,13.065999999999999
483,34.871428571428574
485,23.322321428571428
486,23.322321428571428
487,13.065999999999999
488,23.322321428571428
490,19.744444444444444
491,19.744444444444444
492,19.744444444444444
495,23.322321428571428
499,23.322321428571428
500,19.744444444444444
501,23.322321428571428
503,23.322321428571428
504,34.871428571428574
505,23.322321428571428
