ID,medv
1,26.527658203622423
3,35.31758241876861
4,35.649993596662874
8,19.777636811084275
16,19.993651021286073
18,17.726161439212802
25,16.586419902488768
29,19.951406994245474
32,18.830929537427693
33,14.063981028202084
34,15.47423693204945
38,24.035729807000973
43,23.88661432031422
47,20.001879587978856
48,17.483856421635426
49,16.75153190120915
59,23.76770202063857
61,19.616446301067587
62,19.43844132744969
63,23.328389622826627
65,32.182304825007236
66,25.01893808324834
68,20.86512903401695
73,22.607663386132653
75,25.13616004193344
78,21.720758790032495
79,20.913386349931063
81,26.262853782479265
83,23.75955662523839
84,23.03893853538565
85,22.292317631797758
87,21.430100329305688
91,24.06194765885746
92,22.512822907481063
93,23.351774481689386
96,26.130986571386863
100,37.66829772620234
102,25.936128918125117
109,20.911434403659854
111,21.19891861660829
114,19.640631237516008
115,22.399306864830454
116,19.282482436303678
122,27.113376490888164
123,25.2864313038328
125,23.679578217781906
126,24.690711457301404
127,21.169009579018187
129,17.890421254408096
135,16.418477333421166
137,16.590859350990122
138,18.90021578448759
140,16.28831643346358
141,17.72785566851567
145,14.944867470615119
146,16.81283296970587
147,18.60393737703855
152,20.000057688312403
153,23.970083559795796
155,19.80749851091737
156,14.6120008598898
160,25.532567075637793
164,50.94034136990601
165,22.5285340456901
166,23.143629584402984
171,21.416659884379705
172,22.69434998962188
173,22.649080612623926
174,24.627681689306485
183,39.10829160731736
196,48.63820076081621
200,34.64603107026382
202,23.37702414942678
203,46.877728940508035
207,22.93713506307848
212,19.55752583579484
214,24.59245241287476
215,18.91619798552239
217,20.167228873021347
218,24.664625156990915
223,26.70038328061897
225,47.2517399440855
228,32.72705349683639
229,47.25549995881665
233,46.66850694383787
235,26.28543346941396
237,25.828096241680402
238,37.41191903020629
240,25.278775162256032
243,20.657965553524733
244,24.12173905262323
248,20.908475934880375
249,22.2550553421419
251,24.27151874152391
252,26.35927642441901
259,35.51533337865388
260,33.405413428725694
262,45.13615859285183
265,35.43678072304866
266,22.69723125962298
274,36.19440337129042
276,33.805701074155195
277,33.78240911639806
278,31.902198028337267
282,37.322471529587865
284,48.538295240264496
288,24.04009066818146
291,32.12307044461598
292,36.405501591560885
294,22.79324182234308
296,26.289488769333595
298,18.282945270257173
299,24.395352476797953
306,26.404717549908877
307,37.554047998572564
311,21.774678054634798
312,24.31928049142783
313,21.226516746569885
316,21.23285525655772
317,19.01429527120234
318,19.79158917828958
323,22.06162905469114
324,19.93246449790544
325,23.607526374745927
328,21.444313553707293
331,21.62526231411764
332,19.54305717345693
333,19.42586484526348
335,21.91990398930238
336,19.2676198194821
339,19.966626781002553
340,19.446481636373452
344,25.20423225568043
345,30.787660246636616
346,19.934908697426067
348,23.217799311967305
351,22.09884284004385
354,30.965218095567476
357,15.091002830682289
358,21.77314751990143
360,18.87230336354202
364,19.101534536645435
367,17.796821998030204
369,40.87360153859666
370,45.23832950250903
371,42.68403539346764
374,17.896786604646536
376,22.2742890040986
377,13.55964161979089
378,15.979415860402487
379,9.850034243325577
381,20.739634047163598
383,10.764191851443432
386,8.061157874985097
391,14.682565124874964
396,13.163206644055645
399,6.420196708577031
403,12.012552397258188
405,8.029539905241311
407,16.319249740838515
411,28.40466879211747
414,10.396965081119557
417,12.782977736700706
420,12.108778413328789
421,14.353190607042032
423,17.274103154075526
429,9.707315302230702
431,11.945787102036814
435,13.265948424903618
436,12.645652126222762
437,11.95405319765603
439,9.422136399191157
440,11.73558102278188
444,13.321134574672637
445,10.003163241561834
447,16.700894944936046
449,13.88400839116588
451,15.372239265590352
457,15.784641694823732
459,14.717065811210299
461,16.647380387447573
468,14.501763278711827
469,12.757151310488329
473,19.22688669530402
475,13.218947441429206
477,17.017270344344062
479,15.009617347971801
483,31.648316273353338
485,19.675201989932386
486,21.133338846719084
487,17.115961348300882
488,20.001137910452837
490,15.011434688111583
491,14.959901519814828
492,15.84344733483773
495,22.304147780008773
499,22.858504436773423
500,19.755295256748887
501,20.83745526530848
503,14.927778893016399
504,27.90069799484067
505,25.353371353656925
