ID,medv
1,22.78083257482567
3,27.111342825395084
4,27.018646404915316
8,16.828304017280253
16,19.899482366169767
18,18.8126507653238
25,16.734383740082187
29,21.44092209796949
32,18.80560714886535
33,13.111792155486068
34,14.159134840982357
38,18.48440470771728
43,25.128775346585904
47,20.282033040178653
48,21.23531716214409
49,20.732770608068165
59,23.7007307466423
61,17.50628095985319
62,17.52670591113086
63,20.52552316716702
65,24.672704623277482
66,26.124612917014023
68,22.183573252776355
73,28.39060070131015
75,30.205594823720944
78,27.67009595044114
79,27.419868248631165
81,28.925975568712882
83,23.85693596213639
84,20.397677063989057
85,22.65610816473125
87,20.46650093438391
91,23.792459532099024
92,23.276893351095527
93,24.490541201351224
96,27.573260478550516
100,33.28518854665967
102,29.627871355911658
109,21.838869507770774
111,26.58961824954155
114,18.08997447818605
115,21.844358758620388
116,18.87227577503895
122,21.096753719070332
123,19.37634978287285
125,18.94847169421027
126,20.401977569350294
127,17.180837448870378
129,16.39916211580768
135,14.049325063040481
137,16.40293192222372
138,17.084174744026814
140,14.410633418827935
141,14.830279481400899
145,14.26890996661636
146,15.553708473325004
147,13.825113942284366
152,16.267958689310298
153,25.98156674790703
155,26.057469708280987
156,27.107473714505737
160,28.204511453421077
164,33.69943825151948
165,20.398496787143856
166,20.6365690621564
171,16.492496299719143
172,19.353879105779093
173,25.76281157165966
174,28.631517931738905
183,34.234463401682135
196,40.7007257881078
200,30.626544393692562
202,25.445362198453505
203,36.82964648997518
207,25.315525892471584
212,25.11556644940274
214,28.81533107914118
215,25.297321511447997
217,26.836550430217848
218,26.685565634531997
223,27.897864582046065
225,45.80241581664684
228,31.18047062902433
229,51.9512535592189
233,44.98482206813047
235,29.67830944515235
237,27.66163664434841
238,29.770349051841634
240,27.297658655908865
243,23.341629146616256
244,27.559577549960693
248,19.538512202041243
249,23.43240600814204
251,27.855861068970885
252,28.708335473251374
259,33.77246817773972
260,32.42628964117333
262,35.870610211458974
265,33.75147529201722
266,26.53906990730864
274,38.01269426133559
276,29.69544153695935
277,38.53598267305093
278,37.703642811181474
282,38.263233190990704
284,37.25487690714905
288,24.361167590023864
291,29.403779786958037
292,32.12380630704107
294,26.216322296931793
296,29.682111518329936
298,26.84620009978913
299,27.443173891160512
306,28.71593916581776
307,36.48668937601593
311,17.115237404211204
312,22.151553436256062
313,21.529954917647668
316,17.586412379532
317,19.341207557609387
318,19.053317223900923
323,19.931470956442922
324,16.96561981178436
325,25.238602863856883
328,21.505593692204833
331,20.64308088885333
332,16.52799564768758
333,21.306636516942994
335,23.233566406116786
336,20.995026574515634
339,21.881924053389795
340,20.081703692114502
344,21.98828312805
345,28.784924765000806
346,17.641869067014532
348,25.47016330944774
351,22.747699518143214
354,26.677119475751773
357,22.961089085205614
358,23.038646520750735
360,21.14071877554192
364,23.15537113853369
367,27.724571564710736
369,36.831047389428434
370,25.20087447614361
371,26.34802000786267
374,22.378025255738265
376,41.67238690476176
377,14.176390957063235
378,9.44071375128948
379,12.842389426628877
381,27.382524359620614
383,17.95610178836394
386,6.91269096133545
391,19.889391383907352
396,11.819335642230211
399,15.9951642151365
403,9.640668757213696
405,21.971947866480562
407,32.00652243248463
411,23.86714495394571
414,35.46983395937523
417,11.285026931576624
420,10.351017637795561
421,13.97283748274522
423,32.27037801061533
429,12.14155343696471
431,21.232320816125082
435,10.19705396563096
436,5.4310238061393505
437,6.985408857900879
439,8.857663146656208
440,21.15060272788496
444,14.2875228603727
445,7.0670490657112595
447,13.92475156582618
449,15.042796859869698
451,13.06049138088417
457,14.061665132936726
459,13.947774084801273
461,10.123466585918905
468,22.528144266303805
469,33.17458575277801
473,15.414677607505094
475,32.15798043237161
477,12.090723513123837
479,16.83304151028905
483,25.67194299218555
485,19.81927116261133
486,15.572075962696575
487,22.56978822320716
488,20.415178463049067
490,23.620531706296006
491,27.909491056246246
492,17.014059451079945
495,22.909494541067005
499,20.857595357211725
500,17.10444745613166
501,19.265453334952724
503,24.00304639144485
504,31.979746781966575
505,30.128104010451697
